word,reading,meaning,level
芙蓉,ふよう,cotton rose (Hibiscus mutabilis) / Confederate rose / dixie rosemallow,
浮遊,ふゆう,floating / drifting / suspension,
外交団,がいこうだん,diplomatic corps,
岐阜,ぎふ,"Gifu (city, prefecture)",
八幡,はちまん,Hachiman shrine,
肌身,はだみ,body,
破談,はだん,"breaking off (an engagement, negotiations, etc.) / cancellation",
派兵,はへい,dispatch of troops,
廃案,はいあん,rejected bill (project),
拝殿,はいでん,front shrine / hall of worship,
廃液,はいえき,waste liquid,
配本,はいほん,distribution of books,
配管,はいかん,plumbing / piping,
廃刊,はいかん,ceasing to publish / discontinuance of publication,
拝金,はいきん,money-worship / mammon-worship,
背面,はいめん,rear / back / reverse,
廃屋,はいおく,dilapidated house / deserted house,
拝礼,はいれい,worship,
配役,はいやく,"casting (of a play, film, etc.) / cast",
恥じらい,はじらい,shyness / bashfulness,
波状,はじょう,wavelike / in waves / undulation,
量り,はかり,measurements / weighing,
発会,はっかい,opening a meeting / first meeting,
白骨,はっこつ,white (bleached) bone / skeleton,
迫撃,はくげき,close attack,
薄氷,はくひょう,thin ice,
白票,はくひょう,blank ballot / white ballot,
薄力粉,はくりきこ,cake flour / pastry flour,
薄謝,はくしゃ,"small consideration (remuneration, token of gratitude)",
白色,しろいろ,white,
放し飼い,はなしがい,free-range rearing / letting (animals) roam freely / pasturing,
版木,はんぎ,woodblock / (printing) block,
半焼,はんしょう,partial destruction by fire,
発布,はっぷ,proclamation / promulgation,
畑作,はたさく,dry field farming / dry field crop,
初舞台,はつぶたい,debut / initial stage appearance,
発露,はつろ,appearance / expression / manifestation,
法度,はっと,ban / prohibition / taboo,
刃渡り,はわたり,length of a blade,
早咲き,はやざき,early blooming / early flowering,
閉校,へいこう,closing a school (for the day),
閉山,へいざん,ending the climbing season / closure of a mountain to climbers,
変転,へんてん,mutation / change / transition,
減り,へり,decrease / reduction / fall,
非番,ひばん,off duty,
非業の死,ひごうのし,unnatural death / violent death,
被保険者,ひほけんしゃ,insured person,
肥育,ひいく,"fattening (cattle, pigs, etc.)",
悲喜,ひき,joys and sorrows,
飛球,ひきゅう,fly (ball),
被膜,ひまく,coating / film / membrane,
費目,ひもく,item of expenditure,
牝馬,ひんば,mare / filly,
品評,ひんぴょう,estimation / criticism / comment,
比類,ひるい,parallel / equal / match,
非鉄金属,ひてつきんぞく,non-ferrous metal,
人減らし,ひとべらし,personnel cut / labor cut / labour cut,
冷やかし,ひやかし,banter / teasing / chaffing,
日銭,ひぜに,daily income in cash / money paid by daily installments / money paid by daily instalments,
報道陣,ほうどうじん,press corps,
法医学,ほういがく,forensic medicine / forensic pathology,
豊饒,ほうじょう,fertile / productive / fruitful,
保革,ほかく,conservatism and progressivism / conservatives and reformists,
放漫,ほうまん,whimsy / looseness / indiscretion,
本分,ほんぶん,one's duty / one's part,
本土,ほんど,mainland / the country proper,
本舗,ほんぽ,head office / main shop,
崩落,ほうらく,collapse / break / cave-in,
堀端,ほりばた,side of a moat,
砲声,ほうせい,sound of a gun / roar of cannon,
法制局,ほうせいきょく,Cabinet Legislation Bureau,
補習,ほしゅう,supplementary lessons,
歩数,ほすう,number of steps,
報徳,ほうとく,repayment of someone's kindness / showing one's gratitude / moral requital,
法要,ほうよう,Buddhist memorial service,
票田,ひょうでん,(reliable) source of votes / area of strong electoral support / stronghold,
評定,ひょうじょう,council / conference / consultation,
評者,ひょうしゃ,critic / reviewer,
評点,ひょうてん,(examination) comments and marks / rating,
票読み,ひょうよみ,estimation of votes (in an election),
貝塚,かいづか,shell heap / shell mound / kitchen midden,
山男,やまおとこ,giant / woodsman / alpinist,
沼田,ぬまた,deep-mud paddy,
精華,せいか,essence / quintessence / flower,
青葉,あおば,fresh leaves,
大洋,たいよう,ocean,
堀江,ほりえ,canal,
隷書,れいしょ,"clerical script (ancient, highly angular style of kanji)",
老婦,ろうふ,old woman,
老夫婦,ろうふうふ,old couple / elderly couple,
架橋,かきょう,bridge-building / bridge construction,
援助交際,えんじょこうさい,paid dating (esp. with an underage girl; oft. involving selling of sex) / compensated dating,
樹海,じゅかい,sea of trees / broad expanse of dense woodland / abundant leafage,
地学,ちがく,earth science / geoscience,
結露,けつろ,condensation / formation of dew,
素焼き,すやき,unglazed pottery / bisque / bisque firing,
篆刻,てんこく,seal engraving,
投げ,なげ,throw / throwing,
手玉,てだま,beanbags / jackstones / cueball,
公明党,こうめいとう,Komeito (Japanese political party),
鉄塔,てっとう,steel tower,
鉄条網,てつじょうもう,(barbed) wire entanglements,
ヒンジ,ひんじ,hinge,
送稿,そうこう,document transmission,
受取人,うけとりにん,recipient (e.g. of mail) / addressee / payee,
視角,しかく,visual angle,
錻力,ぶりき,tin plate,
物流,ぶつりゅう,physical distribution / distribution of goods / logistics,
オレンジ色,おれんじいろ,"orange (colour, color)",
有機化学,ゆうきかがく,organic chemistry,
田楽,でんがく,ritual music and dancing in shrines and temples,
如月,きさらぎ,February,
ソーラー,そーらー,solar,
青柳,あおやぎ,green willow (i.e. one that has budded),
居室,きょしつ,living room,
居場所,いばしょ,whereabouts / place / location,
居心地,いごこち,feeling of a house or a room,
巨木,きょぼく,big tree,
拠出,きょしゅつ,donation / contribution,
漁民,ぎょみん,fishermen,
京劇,きょうげき,classical Chinese opera,
競り合い,せりあい,competition,
競走馬,きょうそうば,racehorse,
競馬場,けいばじょう,racecourse / race track,
強権,きょうけん,strong power of the state / iron fist / heavy hand,
教育者,きょういくしゃ,educator / teacher / educationalist,
教頭,きょうとう,deputy head teacher / vice principal,
狭間,はざま,interval / space / interstice,
脅し,おどし,threat,
脅かし,おどかし,threat,
曲がり,まがり,curvature / warp / bend,
禁止法,きんしほう,negative statute / law against something,
近衛,このえ,Imperial Guards,
近作,きんさく,recent work,
近著,きんちょ,recent work,
金権,きんけん,power of money / financial influence,
金石,きんせき,minerals and rocks / metal and stone utensils,
金品,きんぴん,money and goods,
金融市場,きんゆうしじょう,financial market / money market,
金屏風,きんびょうぶ,folding screen covered with gold leaf,
空振り,からぶり,swing and a miss,
空爆,くうばく,aerial bombing,
繰り上げ,くりあげ,upward move / advance,
繰入,くりいれ,inward transfer (of money) / carry over (money from previous period),
君が代,きみがよ,Imperial reign,
刑事責任,けいじせきにん,criminal liability,
型式,かたしき,model (e.g. of a vehicle) / type,
経済封鎖,けいざいふうさ,economic blockade / embargo,
経常,けいじょう,ordinary,
経常利益,けいじょうりえき,current profits / ordinary profit / income before income taxes,
計画的,けいかくてき,planned / scheduled / systematic,
軽自動車,けいじどうしゃ,light motor vehicle (up to 660cc and 64bhp) / k-car / kei car,
芸術院,げいじゅついん,academy of arts / arts academy,
芸術祭,げいじゅつさい,art festival,
劇画,げきが,"gekiga / manga with a realistic, dramatic art style and mature themes",
欠場,けつじょう,absence / not taking part,
決め球,きめだま,winning pitch,
決勝点,けっしょうてん,"winning point / winning goal / game point (tennis, etc.)",
血糖値,けっとうち,blood sugar level / blood glucose level,
月産,げっさん,monthly output (production),
月内,げつない,by the end of this month,
健保,けんぽ,health insurance,
建設省,けんせつしょう,Ministry of Construction,
建築学,けんちくがく,architecture,
検察官,けんさつかん,public prosecutor,
検察庁,けんさつちょう,Public Prosecutors Office,
検事正,けんじせい,chief public prosecutor,
献花,けんか,flower offering / floral tribute / laying flowers,
研究官,けんきゅうかん,research officer,
県外,けんがい,outside the prefecture,
県勢,けんせい,"prefectural strengths (conditions, resources)",
見え隠れ,みえかくれ,appearing and disappearing / slipping in and out of view,
見せ場,みせば,highlight (scene) / high point / climax,
見応え,みごたえ,(being) worth seeing / impressive,
見極め,みきわめ,ascertainment,
見切り発車,みきりはっしゃ,"starting a train (or bus, etc.) before all the passengers are on board",
見張り,みはり,watch / guard / lookout,
見逃し,みのがし,overlooking,
見立て,みたて,choice / selection,
原資,げんし,capital / principal,
厳しさ,きびしさ,severity / strictness / intensity,
減員,げんいん,reduction of staff,
減益,げんえき,decrease in profits,
減給,げんきゅう,pay cut / salary cut,
現行犯,げんこうはん,flagrante delicto / caught red-handed,
現段階,げんだんかい,present stage / current phase,
言い伝え,いいつたえ,tradition / legend,
言い渡し,いいわたし,sentence / judgment / judgement,
個々人,ここじん,each individual / each person,
固定費,こていひ,fixed cost / fixed expense,
戸別訪問,こべつほうもん,door-to-door visit / door-to-door canvassing (canvasing),
後進,こうしん,one's junior / younger generation / next generation,
後半戦,こうはんせん,second half,
御三家,ごさんけ,"three branches of the Tokugawa family (Owari, Kii and Mito)",
御用邸,ごようてい,imperial villa,
護国,ごこく,defense of one's country / defence of one's country,
公舎,こうしゃ,official residence,
公述,こうじゅつ,speaking at a public hearing,
公定歩合,こうていぶあい,official discount (bank) rate,
口頭弁論,こうとうべんろん,oral proceedings / oral pleadings,
好景気,こうけいき,good times / boom / (wave of) prosperity,
好成績,こうせいせき,good results,
好天,こうてん,fine weather,
工作員,こうさくいん,spy / agent provocateur / covert operative,
