word,reading,meaning,level
漁夫の利,ぎょふのり,전쟁 이익 착취,
漁具,ぎょぐ,낚시 도구,
汚れ役,よごれやく,악역 역할,
華厳,けごん,화엄경,
川尻,かわじり,강 어귀,
川風,かわかぜ,강바람,
川幅,かわはば,강 폭,
川路,かわじ,강의 흐름,
訓告,くんこく,질책,
漫画家,まんがか,만화가,
満天,まんてん,전 하늘,
満年齢,まんねんれい,만 나이,
満身,まんしん,전신,
綿棒,めんぼう,면봉,
千島列島,ちしまれっとう,쿠릴 열도,
信用金庫,しんようきんこ,신용 조합,
信託統治,しんたくとうち,신탁 관리,
進水,しんすい,선박 진수,
進攻,しんこう,공격,
進歩的,しんぽてき,진보적인,
進取,しんしゅ,진취적인,
進軍,しんぐん,행진,
進駐軍,しんちゅうぐん,점령군,
雑則,ざっそく,잡규칙,
雑食,ざっしょく,잡식성,
雑穀,ざっこく,잡곡,
三年,さんねん,3년,
三回忌,さんかいき,2주기,
三冠馬,さんかんば,3대 경마 우승자,
杉戸,すぎど,삼나무 문,
検体,けんたい,표본,
検事局,けんじきょく,검찰청,
検疫所,けんえきじょ,검역소,
接ぎ木,つぎき,접목,
接岸,せつがん,부두 접안,
監察官,かんさつかん,검사관,
臨海,りんかい,해안의,
臨書,りんしょ,필사,
臨戦,りんせん,전투 준비,
屋形船,やかたぶね,하우스보트,
屋根裏,やねうら,다락방,
宇宙通信,うちゅうつうしん,우주 통신,
雨後,うご,비 온 뒤,
時日,じじつ,날짜,
時世,じせい,시대,
時代物,じだいもの,골동품,
時代感覚,じだいかんかく,시대 감각,
時季,じき,계절,
時評,じひょう,시사 해설,
時節柄,じせつがら,요즘,
詩文,しぶん,시와 산문,
詩作,しさく,시 창작,
詩碑,しひ,시비 비석,
詩論,しろん,시론,
耳打ち,みみうち,귓속말,
耐久性,たいきゅうせい,내구성,
耐圧,たいあつ,압력 저항,
耐性,たいせい,내열성,
耐性菌,たいせいきん,항생제 내성균,
仕向け,しむけ,배달,
事件記者,じけんきしゃ,경찰 기자,
司法書士,しほうしょし,법무사,
息の根,いきのね,생명,
色柄,いろがら,채색 무늬,
色覚,しきかく,색감,
草丈,くさたけ,벼 키,
草刈り,くさかり,잔디 깎기,
造反,ぞうはん,반란,
造園,ぞうえん,조경,
優生保護法,ゆうせいほごほう,우생학 보호법,
幼友達,おさなともだち,어린 시절 친구,
幼年時代,ようねんじだい,어린 시절,
繰り出し梯子,くりだしはしご,확장 사다리,
確度,かくど,정확도 정도,
劇中,げきちゅう,연극 중,
劇中劇,げきちゅうげき,극 중극,
緑豆,りょくとう,녹두,
緑風,りょくふう,초여름 바람,
緑黄色,りょくおうしょく,연두색,
録音機,ろくおんき,음성 기록기,
蔵元,くらもと,주조장,
葬祭,そうさい,장례 및 의식,
葬儀社,そうぎしゃ,장례업소,
郷土色,きょうどしょく,지역색,
香典返し,こうでんがえし,부의 답례품,
刑事補償,けいじほしょう,범죄 배상금,
型枠,かたわく,거푸집,
形成外科,けいせいげか,성형 수술,
形式主義,けいしきしゅぎ,형식주의,
掛け合い,かけあい,협상,
掛け値,かけね,부풀린 가격,
掛け捨て,かけすて,정기 납부,
離任,りにん,퇴임,
離乳食,りにゅうしょく,고형 식품,
離着陸,りちゃくりく,이착륙,
離職,りしょく,고용 이탈,
離れ離れ,はなればなれ,분리된,
乱打,らんだ,타격,
乱売,らんばい,초특가 판매,
乱軍,らんぐん,난투전,
乱戦,らんせん,혼란스러운 싸움,
乱読,らんどく,무차별 독서,
乱調,らんちょう,혼란,
隠れ家,かくれが,은신처,
本丸,ほんまる,내성,
本山,ほんざん,본산,
本元,ほんもと,기원,
本予算,ほんよさん,주 예산,
本庁,ほんちょう,중앙 정부 청사,
本立て,ほんたて,책받침 한 쌍,
本件,ほんけん,이 문제,
本決まり,ほんぎまり,확정 결정,
本給,ほんきゅう,기본급,
本質的,ほんしつてき,필수,
問題意識,もんだいいしき,문제 인식,
聞き上手,ききじょうず,좋은 청자 되기,
聞き込み,ききこみ,정보 수집,
聞き込み捜査,ききこみそうさ,경찰 발품,
聞き役,ききやく,청자 역할,
聞き書き,ききがき,청취 기록,
竜王,りゅうおう,용왕,
陸海,りくかい,육해,
陸送,りくそう,육상 운송,
陸続き,りくつづき,육지 연결,
全会,ぜんかい,전체 집회,
全学,ぜんがく,전체 대학,
全盲,ぜんもう,완전 실명,
選手村,せんしゅむら,올림픽 선수촌,
選外,せんがい,미선출,
選良,せんりょう,국회의원,
選挙人,せんきょにん,유권자,
選挙運動,せんきょうんどう,선거 운동,
選書,せんしょ,선집,
選評,せんぴょう,선정 및 해설,
算入,さんにゅう,요인 고려,
代替わり,だいがわり,인수,
袋物,ふくろもの,가방과 주머니,
貸し手,かして,대주,
貸し借り,かしかり,대출과 차입,
思い込み,おもいこみ,오해,
福寿,ふくじゅ,장수와 행복,
福助,ふくすけ,대두 소인상,
福利厚生,ふくりこうせい,직원 복지,
菩提寺,ぼだいじ,가족 사찰,
遊技,ゆうぎ,놀이,
遊歩,ゆうほ,걷기,
農地改革,のうちかいかく,토지 개혁,
農作物,のうさくぶつ,농작물,
農芸,のうげい,농업과 원예,
農事,のうじ,농업,
農法,のうほう,농법,
農相,のうしょう,농림부 장관,
農道,のうどう,농로,
農機具,のうきぐ,농기계 및 장비,
肉付け,にくづけ,구체화,
肉体労働,にくたいろうどう,육체 노동,
肉体的,にくたいてき,신체적인,
肉弾,にくだん,자살 공격자,
肉質,にくしつ,살집,
復水器,ふくすいき,축전기,
復交,ふっこう,외교 관계 복원,
復学,ふくがく,복학,
復活祭,ふっかつさい,부활절,
復員,ふくいん,전역,
復党,ふくとう,정당 재가입,
復配,ふくはい,배당 재개,
複写機,ふくしゃき,복사기,
複線,ふくせん,복선,
報国,ほうこく,애국심,
報奨金,ほうしょうきん,현금 보너스,
脳神経,のうしんけい,뇌신경,
脳挫傷,のうざしょう,뇌 타박상,
玉音,ぎょくおん,천황의 목소리,
煮汁,にじる,국물,
赤地,あかじ,붉은 천,
赤身,あかみ,붉은 살(생선),
赤松,あかまつ,홍송,
生き地獄,いきじごく,지옥 같은 곳,
生き別れ,いきわかれ,평생 이별,
生命力,せいめいりょく,활력,
生命線,せいめいせん,생명선,
生活苦,せいかつく,생활 고난,
生き残り,いきのこり,생존,
生き埋め,いきうめ,생매장,
生産財,せいさんざい,생산재,
警報器,けいほうき,"경보(화재, 도둑, 철도 건널목)",
警察手帳,けいさつてちょう,경찰 신분증,
警察権,けいさつけん,경찰 권한,
警ら,けいら,순찰,
経学,けいがく,유교,
経国,けいこく,정부,
経堂,きょうどう,경전 도서관,
経験的,けいけんてき,경험적,
撚糸,ねんし,꼬인 실,
難曲,なんきょく,어려운 곡,
難事,なんじ,어려움,
難燃加工,なんねんかこう,내화성,
熱波,ねっぱ,무더위,
熱風,ねっぷう,더운 바람,
熱射病,ねっしゃびょう,열사병,
熱帯夜,ねったいや,무더운 밤,
熱源,ねつげん,열원,
熱演,ねつえん,열정적 공연,
熱闘,ねっとう,격렬한 싸움,
職安,しょくあん,고용안정센터,
職制,しょくせい,사무 조직,
職務質問,しょくむしつもん,경찰 심문,
雲の上,くものうえ,구름 위,
田園都市,でんえんとし,정원 도시,
陣取り,じんとり,기지 점령 놀이,
陣屋,じんや,야영지,
陣幕,じんまく,야영장 울타리,
天理教,てんりきょう,텐리교,
講釈,こうしゃく,해설,
振り分け,ふりわけ,분할,
振り付け,ふりつけ,안무,
震撼,しんかん,흔들기,
異教徒,いきょうと,이교도,
埋め合わせ,うめあわせ,보상,
来迎,らいごう,아미타불 영접,
流転,るてん,끊임없는 변화,
硫安,りゅうあん,황산암모늄,
探し物,さがしもの,찾기,
捜索隊,そうさくたい,수색대,
痩身,そうしん,날씬한 체형,
好奇,こうき,호기심,
好戦,こうせん,호전성,
好敵手,こうてきしゅ,강적,
休刊日,きゅうかんび,신문 휴간일,
休館,きゅうかん,휴관,
要人,ようじん,중요 인물,
要職,ようしょく,중요 직책,
腰高,こしだか,거만한,
腰縄,こしなわ,목줄,
約束手形,やくそくてがた,약속 어음,
角地,かどち,모퉁이 땅,
角質,かくしつ,케라틴,
厚生施設,こうせいしせつ,복지 시설,
炭火,すみび,숯불,
炭焼き,すみやき,숯 만들기,
蛋白,たんぱく,단백질,
前倒し,まえだおし,진전,
立ち上がり,たちあがり,시작,
立太子,りったいし,황태자 책봉,
立ち木,たちき,서 있는 나무,
立会い,たちあい,존재,
立会人,たちあいにん,증인,
立地,りっち,부지 선정,
立ち回り,たちまわり,싸움,
立身出世,りっしんしゅっせ,성공적인 삶,
立体的,りったいてき,3차원,
立ち見,たちみ,서서 관람,
立法権,りっぽうけん,입법 권한,
立法機関,りっぽうきかん,입법부,
立ち往生,たちおうじょう,정체,
立国,りっこく,건국,
立ち後れ,たちおくれ,느린 출발,
立て看板,たてかんばん,입간판,
立ち退き,たちのき,퇴거,
立食,りっしょく,서서 먹는 식사,
立ち消え,たちぎえ,불 완전 소멸,
立党,りっとう,정당 창당,
立て替え,たてかえ,선급금,
林政,りんせい,산림 경영,
林野,りんや,산과 들,
林野庁,りんやちょう,산림청,
林産,りんさん,임산물,
林間学校,りんかんがっこう,학교 수련회,
葉桜,はざくら,잎 진 벚나무,
淡水魚,たんすいぎょ,민물고기,
談話室,だんわしつ,라운지,
談論,だんろん,토론,
岩戸,いわと,바위 문,
岩肌,いわはだ,맨 바위,
岩場,いわば,바위 지대,
岩壁,がんぺき,바위 벽,
旅芸人,たびげいにん,떠돌이 연예인,
旅情,りょじょう,여행 기분,
食べ歩き,たべあるき,맛집 탐방,
飼い猫,かいねこ,애완 고양이,
留め置き,とめおき,구금,
留置場,りゅうちじょう,경찰서 유치장,
老女,ろうじょ,노부인,
老中,ろうじゅう,막부 원로,
老け役,ふけやく,노인 역할,
老松,ろうしょう,늙은 소나무,
老廃,ろうはい,노화 악화,
老境,ろうきょう,노년,
白水,しろみず,씻은 쌀물 색,
白玉,しらたま,흰 보석(진주),
白地,しろじ,흰 배경,
白百合,しらゆり,흰 백합,
白糸,しらいと,흰 실,
白星,しろぼし,흰 원,
白浜,しらはま,흰 모래 해변,
白梅,しらうめ,흰 매화,
白馬,はくば,흰 말,
白装束,しろしょうぞく,흰 옷,
白熊,しろくま,북극곰,
白銀,はくぎん,은,
白銅,はくどう,니켈 구리 합금,
白鷺,しらさぎ,흰 왜가리,
夫唱婦随,ふしょうふずい,아내는 남편 명령에 복종해야 한다,
軟禁,なんきん,가택 연금,
雪上,せつじょう,눈 위에,
雪山,ゆきやま,설산,
雪原,せつげん,눈밭,
雪景色,ゆきげしき,설경,
座員,ざいん,극단 단원,
座頭,ざがしら,극단장,
刈り取り,かりとり,수확,
芸文,げいぶん,예술과 문학,
芸妓,げいぎ,게이샤,
芸域,げいいき,기술 범위,
変わり身,かわりみ,태도 변화,
変哲,へんてつ,특이한 것,
孤軍奮闘,こぐんふんとう,단독 전투,
孤高,ここう,냉담한,
短文,たんぶん,짧은 문장,
風圧,ふうあつ,풍압,
風合い,ふうあい,질감,
風見,かざみ,풍향계,
風物詩,ふうぶつし,계절 특징,
風変わり,ふうがわり,이상한,
風前,ふうぜん,바람 부는 곳,
風貌,ふうぼう,외모,
早乙女,さおとめ,젊은 여성 모내기꾼,
早出,はやで,조기 출근,
早苗,さなえ,모내기 모종,
早変わり,はやがわり,급속 변화,
早婚,そうこん,조기 결혼,
早場米,はやばまい,조기 수확 쌀,
早道,はやみち,지름길,
降圧剤,こうあつざい,혈압 강하제,
呼び込み,よびこみ,광고꾼,
呼び物,よびもの,주요 볼거리,
撃ち合い,うちあい,총격전,
琢磨,たくま,보석 연마,
枠外,わくがい,한계 초과,
辻堂,つじどう,길가 신사,
辻説法,つじせっぽう,길거리 설교,
役立たず,やくたたず,쓸모없는,
世間知らず,せけんしらず,세상 물정 모름,
収まり,おさまり,결론,
衰え,おとろえ,약화,
訪れ,おとずれ,방문,
探り,さぐり,음향,
諭し,さとし,안내,
生乳,せいにゅう,생우유,
先住,せんじゅう,원주민,
柴犬,しばいぬ,시바견,
締め,しめ,묶기,
示し,しめし,수업,
真の,しんの,진실,
死の灰,しのはい,치명적 방사능 낙진,
植栽,しょくさい,식물 재배,
消音,しょうおん,소음 제거,
焼身,しょうしん,자기 희생,
生薬,しょうやく,생약,
酋長,しゅうちょう,족장,
染め,そめ,염색,
体勢,たいせい,자세,
蓄え,たくわえ,가게,
短期間,たんきかん,단기,
定休,ていきゅう,정기 휴일,
照り,てり,햇빛,
追試,ついし,실험 반복,
通じ,つうじ,배변,
生み,うみ,출생,
売り,うり,판매 포인트,
憂さ,うさ,우울,
写り,うつり,경기,
移り,うつり,변경,
渡し,わたし,페리(횡단),
業師,わざし,교활한 레슬러,
煩い,わずらい,걱정,
雇い,やとい,직원,
翌春,よくしゅん,다음 해 봄,
装い,よそおい,복장,
預貸率,よたいりつ,대출 예금 비율,
誘爆,ゆうばく,유도 폭발,
揺さぶり,ゆさぶり,진동,
湧水,ゆうすい,물 솟음,
前傾,ぜんけい,몸 앞으로 기울임,
汗だく,あせだく,땀에 젖음,
扱い方,あつかいかた,관리 방법,
謝り,あやまり,변명,
改まった,あらたまった,의례적인,
荒れ,あれ,폭풍우,
意気盛ん,いきさかん,기분 좋음,
憤り,いきどおり,분개,
至り,いたり,최대 한도,
一飛,いちひ,첫 파리,
