過失致死,かしつちし,involuntary manslaughter / accidental homicide / negligent homicide,
砲丸投げ,ほうがんなげ,shot put,
砲台,ほうだい,(gun) battery / fort,
砲身,ほうしん,gun barrel,
腹式呼吸,ふくしきこきゅう,diaphragmatic breathing / abdominal breathing,
宝刀,ほうとう,treasured sword,
宝冠,ほうかん,diadem / jeweled crown,
浮き沈み,うきしずみ,ups and downs / bobbing up and down / rising and falling,
浮動株,ふどうかぶ,floating stock,
浮動票,ふどうひょう,swing vote,
相互作用,そうごさよう,interaction,
相部屋,あいべや,sharing a room / dormitory room,
相愛,そうあい,mutual love,
相続税,そうぞくぜい,inheritance tax / death duty,
相関関係,そうかんかんけい,correlation / interrelation / intertwining,
相談役,そうだんやく,counselor / counsellor / adviser,
相談所,そうだんじょ,consultation office / information center / bureau,
想像力,そうぞうりょく,(power of) imagination,
素振り,すぶり,"practice-swinging (sword, bat, tennis racket, etc.)",
素読,そどく,reading (a text) aloud without trying to understand it,
青山,せいざん,lush mountain / green mountain,
青木,あおき,Japanese laurel (Aucuba japonica) / spotted laurel,
青年団,せいねんだん,young persons' association,
青写真,あおじゃしん,blueprint / cyanotype,
青田,あおた,green paddy,
青色申告,あおいろしんこく,blue return / blue-paper income-tax return / type of income tax return filing which allows for special income deductions,
青竹,あおだけ,green bamboo,
青梅,あおうめ,unripe plum,
青息吐息,あおいきといき,deep distress,
青票,せいひょう,blue ballot (representing an opposition vote),
青雲,せいうん,blue sky,
青銅器,せいどうき,bronze ware,
情状,じょうじょう,circumstances,
情報部,じょうほうぶ,information bureau / intelligence department,
清朝,しんちょう,seichōtai / typeface which resembles brush-stroke forms of characters,
晴れ姿,はれすがた,appearing in one's finest clothes / appearing in one's hour of triumph,
晴れ晴れ,はればれ,bright / cheerful / in high spirits,
静養,せいよう,(convalescent) rest,
浄土宗,じょうどしゅう,Pure Land sect (of Buddhism) / Jodo (sect),
浄財,じょうざい,monetary offering / donation,
精妙,せいみょう,exquisite,
精神分析,せいしんぶんせき,psychoanalysis,
精神的,せいしんてき,mental / spiritual / emotional,
精神病,せいしんびょう,mental illness / psychosis,
精神鑑定,せいしんかんてい,psychiatric examination,
精彩,せいさい,brilliance / luster / lustre,
請求権,せいきゅうけん,claim rights,
請負,うけおい,contract (for work) / contracting / undertaking,
請負業,うけおいぎょう,the contracting business,
請託,せいたく,solicitation,
壁面,へきめん,surface of a wall,
避難民,ひなんみん,evacuees / displaced persons / refugees,
平和部隊,へいわぶたい,the Peace Corps,
平壌,ぴょんやん,Pyongyang (North Korea),
評伝,ひょうでん,critical biography,
名人芸,めいじんげい,masterful performance / virtuosity,
名山,めいざん,famous mountain,
名代,みょうだい,proxy / representative,
名句,めいく,famous saying / noted haiku,
名目賃金,めいもくちんぎん,nominal wages,
名店,めいてん,well-known store / famous shop,
名品,めいひん,fine article / masterpiece,
名将,めいしょう,great commander / famous commander,
名馬,めいば,fine horse / famous horse,
名訳,めいやく,excellent translation / fine translation,
名跡,めいせき,famous historic spot,
名歌,めいか,excellent poem / famous poem,
民具,みんぐ,everyday articles which have come to be regarded as folk art,
民俗芸能,みんぞくげいのう,folk entertainment,
民間放送,みんかんほうそう,commercial broadcasting,
買い入れ,かいいれ,buying / purchasing / laying in,
買い上げ,かいあげ,buying / purchasing / procurement,
買い支え,かいささえ,buying support,
買い手市場,かいてしじょう,a buyer's market,
買い方,かいかた,buyer / purchaser,
買い付け,かいつけ,buying (in large quantities) / (wholesale) purchase / buying in,
買い控え,かいびかえ,restrained buying,
買い得,かいどく,bargain / good buy,
売人,ばいにん,trader / smuggler / pusher,
売上金,うりあげきん,proceeds (from a sale) / takings,
売り手市場,うりてしじょう,seller's market,
売り主,うりぬし,seller / vendor,
売価,ばいか,selling price,
売り渡し,うりわたし,sale / selling,
鳴子,なるこ,clapper,
鳴門,なると,strait with a roaring tidal ebb and flow / whirlpool / maelstrom,
滞在中,たいざいちゅう,during a stay,
世界中,せかいじゅう,around the world / throughout the world,
世情,せじょう,the ways of the world / human nature,
世間並み,せけんなみ,ordinary (esp. life or behavior) / typical / conventional,
世話役,せわやく,manager / caretaker,
世話物,せわもの,sewamono (Edo-period drama about contemporary life),
残余,ざんよ,remainder / the rest / residue,
残照,ざんしょう,afterglow,
線描,せんびょう,line drawing,
砂上,さじょう,(built) on sand,
砂山,すなやま,sand hill / dune,
砂煙,すなけむり,"cloud of sand (dust, etc.)",
散文詩,さんぶんし,prose poem,
散逸,さんいつ,being scattered and ultimately lost,
産別,さんべつ,industrial union,
産前,さんぜん,before childbirth / prepartum / antepartum,
産額,さんがく,(amount of) production,
山人,やまびと,mountain folk / hermit,
山元,やまもと,foot of a mountain / base of a mountain,
山の手,やまのて,hilly section of a city (usu. upscale residential),
山吹,やまぶき,kerria (Kerria japonica) / Japanese yellow rose,
山形,やまがた,"Yamagata (city, prefecture)",
山村,さんそん,mountain village,
山河,さんが,mountains and rivers / natural surroundings,
山国,やまぐに,mountainous country,
山海,さんかい,mountains and seas,
山姥,やまうば,mountain witch / yamauba,
山盛り,やまもり,heap / pile / stack,
山開き,やまびらき,start of the mountain-climbing season,
山塊,さんかい,mountain mass / massif,
山路,やまじ,mountain path,
山際,やまぎわ,mountain ridge / near a mountain,
山積み,やまづみ,huge mound / heap / pile,
山麓,さんろく,foot of a mountain / base of a mountain,
義士,ぎし,loyal retainer,
義捐,ぎえん,alms / donation (esp. disaster relief or charity) / contribution,
義務的,ぎむてき,compulsory / obligatory / mandatory,
顔向け,かおむけ,showing one's face in public / facing another person,
言下,げんか,promptly,
言い出しっぺ,いいだしっぺ,first person to say something / first person to suggest something / person who raised a matter,
言い争い,いいあらそい,a quarrel / argument,
言い逃れ,いいのがれ,evasion / excuse / subterfuge,
言い値,いいね,asking price,
言い換え,いいかえ,putting in other words / rephrasing / rewording,
言辞,げんじ,language / speech,
言語障害,げんごしょうがい,language disorder / speech disorder / speech impediment,
基礎控除,きそこうじょ,basic or standard deduction,
期成同盟,きせいどうめい,association formed to carry out an objective,
棋風,きふう,one's style of playing shogi or go,
旗本,はたもと,shogunal vassal / direct retainer of a shogun,
器械体操,きかいたいそう,apparatus gymnastics / artistic gymnastics,
安全装置,あんぜんそうち,safety device,
案内状,あんないじょう,letter of invitation / invitation card,
鞍馬,あんば,pommel horse / side horse,
閑古鳥,かんこどり,cuckoo,
冷夏,れいか,cool summer / cold summer / cooler-than-normal summer,
領主,りょうしゅ,feudal lord,
燐光,りんこう,phosphorescence,
隣室,りんしつ,next or adjoining room,
利上げ,りあげ,increase in interest rates,
利下げ,りさげ,decrease in interest rates,
利水,りすい,irrigation,
利付債,りつきさい,interest-bearing bond,
利用価値,りようかち,utility value,
利便,りべん,convenience,
利害関係,りがいかんけい,interests / stake,
利根,りこん,intelligence / cleverness / innate aptitude,
歴程,れきてい,a route or passage,
霊山,れいざん,sacred mountain,
霊前,れいぜん,before the spirit of the deceased,
霊泉,れいせん,miraculous spring or fountain,
霊場,れいじょう,sacred ground,
低姿勢,ていしせい,(keeping a) low profile,
底入れ,そこいれ,bottoming out (of prices),
底引き網,そこびきあみ,trawl (net),
底冷え,そこびえ,penetrating cold,
第一義,だいいちぎ,primary significance / primary importance / first principle,
第一線,だいいっせん,the front (of a battlefield) / forefront,
第三国,だいさんごく,a third country,
指折り,ゆびおり,leading / prominent / eminent,
指導主事,しどうしゅじ,(governmental) supervisor of teachers,
意識的,いしきてき,conscious / deliberate / intentional,
億万,おくまん,millions and millions,
臆病者,おくびょうもの,coward / wimp,
恒産,こうさん,fixed property / real property,
極左,きょくさ,far left (in politics) / extreme left / ultraleft,
極め付き,きわめつき,"certified (as genuine, valuable, etc.) / guaranteed (article)",
極彩色,ごくさいしき,richly colored / richly coloured,
極細,ごくぼそ,superfine / extra-fine / extremely thin,
極道,ごくどう,wicked / evil / profligate,
校風,こうふう,school tradition / school customs / school spirit,
校訓,こうくん,school precepts,
学士院,がくしいん,Japan Academy,
学外,がくがい,outside the school / outside the university / unaffiliated with the university,
学用品,がくようひん,school supplies,
学芸会,がくげいかい,school arts festival,
学事,がくじ,educational affairs,
学制,がくせい,educational or school system,
